,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_drift,CDS_portfolio_returns,20,12,1.0353178,0.9834448,0.13432723,0.13875073,0.19351879,0.20261577
