,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,auto_ets,treasury_swap_basis,7,12,2.5677512297897698,0.2928949908062852,0.07484978869617291,0.037773849977774054,0.07484978869617291,0.037773849977774054
