,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_movav,tips_treasury_basis,4,12,1.5336770569623985,1.5316105032814078,0.14452727371826768,0.1383593063801527,0.14452727371826768,0.1383593063801527
