,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,auto_arima,treas_bond_returns,912,12,25.549182609507792,4.101206961875608,2.817376224569085,0.37230147517882345,3.5131862483155776,0.5021026564630073
