,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,prophet,corp_bond_portfolio_returns,10,12,1.0491543044494276,1.0630700748990671,0.11527212613311719,0.1043403031762449,0.15811433433857217,0.1446292145589028
