,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,prophet,FX_returns,9,12,4.12314638862453,3.1302463183463587,0.3393904063866564,0.3318461094397297,0.43601170068490175,0.3933299689882354
