,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_movav,french_portfolios_25_daily_size_and_op,25,252,0.5582622153293183,0.546640187671359,0.0232559996843338,0.023316875100135803,0.02698359545129414,0.027635356763945556
