,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_movav,french_portfolios_25_daily_size_and_bm,25,252,0.4960026802525635,0.4735709525846291,0.012862931013107301,0.011578387022018433,0.015051820277880658,0.014121333754879605
