,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_movav,CDS_bond_basis_non_aggregated,3762,12,10718.804039676459,4.597665774253693,2891.7500547003224,0.38589859902858736,3066.0935142582452,0.41156425822301157
