,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,auto_arima,CIP_spreads,8,12,0.5443487378130352,0.5544798983038878,0.04113432447193861,0.035976732486150964,0.05594757066971741,0.04420585651028772
