,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,auto_ets,FX_returns,9,12,0.07476926926200812,0.04366509660569811,0.0062026268393334145,0.0044699978944345445,0.0062026268393334145,0.0044699978944345445
