,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,auto_ets,nyu_call_report_cash_liquidity,7075,4,20.928616014679484,1.2599100652215203,4.084294192837234,0.11953263299287095,5.089164935947495,0.1575657956790989
