,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,auto_ets,french_portfolios_25_daily_size_and_inv,25,252,0.642814671712317,0.6332552825241943,0.02676109098540138,0.02773122401401018,0.032331254998503076,0.03301833042579106
