,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,auto_theta,corp_bond_portfolio_returns,10,12,1.0496129233049762,1.0660877970797793,0.1160252336018942,0.10492588398312108,0.1564523831420499,0.14409907164013008
