,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,auto_theta,he_kelly_manela_all,4,12,0.5971302249368253,0.6502164099928204,0.06655255832523918,0.06978947902002912,0.09730009827930092,0.10733228286711703
