,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_drift,treas_yield_curve_zero_coupon,30,5,0.53316534,0.5075106,0.0034074958,0.0030373675,0.0045734416,0.0040093
