,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_drift,corp_bond_returns,10067,12,47.97671,5.5355997,8.666384,0.3731142,13.361123,0.52686024
