,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_mean,tips_treasury_basis,4,12,1.9500172,2.1328654,0.18184532,0.18261224,0.18184532,0.18261224
