,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,ets,french_portfolios_25_daily_size_and_inv,25,252,0.6420974309366635,0.6335247508525041,0.02673864408109594,0.0277427294391282,0.03231768656218634,0.03301822255706117
