,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,ets,he_kelly_manela_factors_daily,4,252,0.18767232976341572,0.1870566289945187,0.010343978431928866,0.010303818464939376,0.013004891660727717,0.013411966785350997
