,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_movav,corp_bond_portfolio_returns,10,12,1.0600692279521033,1.0803043626240774,0.1169092120913168,0.10577852403124174,0.16028348433845943,0.1476845008349608
