,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,ses,treasury_swap_basis,7,12,2.917753915531944,0.2928813448107377,0.08382037440901957,0.03777208572751961,0.08382037440901957,0.03777208572751961
