,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_mean,nyu_call_report_holding_company_cash_liquidity,4750,4,37.528515,4.7150283,5.234743,0.32664686,5.6618094,0.393955
