,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_mean,french_portfolios_25_daily_size_and_bm,25,252,0.48599893,0.4593455,0.01260115,0.011757696,0.014707451,0.013781062
