,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_seasonal,tips_treasury_basis,4,12,0.42654186,0.4132769,0.040818438,0.043370217,0.053586926,0.0611472
