,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,naive_seasonal,he_kelly_manela_all,4,12,0.6379521,0.68911123,0.07184234,0.07151516,0.10481733,0.112562805
