,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,prophet,treas_bond_returns,912,12,16.71904393032316,4.05194052136367,2.209956896570343,0.3565874260618802,2.8910994789702373,0.45365375534004826
