,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,ets,FX_returns,9,12,0.09949429952458258,0.08345673093169957,0.008940882302938352,0.00951243009720576,0.008940882302938352,0.00951243009720576
