,Model,Dataset,Entities,Seasonality,Mean_MASE,Median_MASE,Mean_MAE,Median_MAE,Mean_RMSE,Median_RMSE
0,ets,treas_yield_curve_zero_coupon,30,5,0.6002756356927379,0.6185267190341618,0.0037927323244593748,0.0037243799261292834,0.004330320799871532,0.004152974209807413
